,cpara_id,question_code,answer,question_type,domain,date_of_event,date_of_previous_event,timestamp_created_x,is_void_x,timestamp_updated_x,caregiver_id,event_id,household_id,person_id,question_id
55,,CP1q,na,CG,DHNU,2022-08-28,,2023-02-14 15:00:20,f,,1031812.0,37f01824-c998-4062-9969-886471668cfc,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1044074,963c3f65-a064-44ab-b818-29f665ea9ef1
56,,CP1q,na,CG,DHNU,2022-08-28,,2023-02-14 15:00:20,f,,1031812.0,1aba9012-6fcc-4c16-acbc-c5b932014bae,81a926fb-8c0e-4e01-9b31-61adb72a22f0,3372069,963c3f65-a064-44ab-b818-29f665ea9ef1
57,,CP1q,na,CG,DHNU,2022-08-28,,2023-02-14 15:00:20,f,,1031812.0,afedadc2-84f2-4dcf-8a4e-e55db96bdc9c,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1041285,963c3f65-a064-44ab-b818-29f665ea9ef1
58,,CP1q,na,CG,DHNU,2022-08-28,,2023-02-14 15:00:20,f,,1031812.0,eb1d57c9-a3e0-4de2-b861-d5f1bd5bcdba,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1042659,963c3f65-a064-44ab-b818-29f665ea9ef1
59,,CP1q,na,CG,DHNU,2022-08-28,,2023-02-14 15:00:20,f,,1031812.0,0deed122-580b-490b-bb36-7987edf9cf9c,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1043909,963c3f65-a064-44ab-b818-29f665ea9ef1
60,,CP1q,na,CG,DHNU,2022-08-28,,2023-02-14 15:00:20,f,,1031812.0,d50d78ab-bc4b-4e5c-b27a-a5aaa9cbd26b,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1044074,963c3f65-a064-44ab-b818-29f665ea9ef1
61,,CP1q,na,CG,DHNU,2022-08-28,,2023-02-14 15:00:20,f,,1031812.0,9f74fcdc-97ea-45c3-be7d-b9dbf96bbf55,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1041285,963c3f65-a064-44ab-b818-29f665ea9ef1
62,,CP1q,na,CG,DHNU,2022-08-28,,2023-02-14 15:00:20,f,,1031812.0,7e49bbcb-a6f3-486a-9057-b59c60ac1703,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1042659,963c3f65-a064-44ab-b818-29f665ea9ef1
63,,CP1q,na,CG,DHNU,2022-08-28,,2023-02-14 15:00:20,f,,1031812.0,bd694001-a623-4f4c-a9e2-130bcea10c6d,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1043909,963c3f65-a064-44ab-b818-29f665ea9ef1
64,,CP1q,na,CG,DHNU,2022-08-24,,2022-12-02 12:03:09,f,,1031905.0,de864518-512a-4a01-a407-221bf6c3e07c,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1039848,963c3f65-a064-44ab-b818-29f665ea9ef1
65,,CP1q,na,CG,DHNU,2022-08-24,,2022-12-02 12:03:09,f,,1031905.0,d7f45e11-f3b9-4662-9468-9907f85a58ef,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1044191,963c3f65-a064-44ab-b818-29f665ea9ef1
66,,CP1q,na,CG,DHNU,2022-08-24,,2022-12-02 12:03:09,f,,1031905.0,f96ca2b7-a146-4ad4-9c30-dbceb7332f3f,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1039848,963c3f65-a064-44ab-b818-29f665ea9ef1
67,,CP1q,na,CG,DHNU,2022-08-24,,2022-12-02 12:03:09,f,,1031905.0,d2f694cb-1477-423d-b350-aefb45ba7550,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1044191,963c3f65-a064-44ab-b818-29f665ea9ef1
68,,CP1q,na,CG,DHNU,2022-08-24,,2022-12-02 12:03:09,f,,1031905.0,4b685ea5-90f0-4aea-865a-5a0b0943974f,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1039848,963c3f65-a064-44ab-b818-29f665ea9ef1
69,,CP1q,na,CG,DHNU,2022-08-24,,2022-12-02 12:03:09,f,,1031905.0,ff87b816-f0c0-49aa-a969-c2584ba3f539,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1044191,963c3f65-a064-44ab-b818-29f665ea9ef1
70,,CP1q,na,CG,DHNU,2022-08-24,,2022-12-02 12:03:09,f,,1031905.0,87720baf-42da-40fa-a06b-952d768cd89c,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1039848,963c3f65-a064-44ab-b818-29f665ea9ef1
71,,CP1q,na,CG,DHNU,2022-08-24,,2022-12-02 12:03:09,f,,1031905.0,278ab171-d25d-4749-ac16-06de04f4a50c,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1044191,963c3f65-a064-44ab-b818-29f665ea9ef1
72,,CP1q,na,CG,DHNU,2022-08-24,,2022-12-02 12:03:09,f,,1031905.0,058d7f24-a767-4d9a-83d6-018598d18f8a,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1039848,963c3f65-a064-44ab-b818-29f665ea9ef1
73,,CP1q,na,CG,DHNU,2022-08-24,,2022-12-02 12:03:09,f,,1031905.0,f6945125-4a22-4272-9ace-9d4dd1c5198f,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1044191,963c3f65-a064-44ab-b818-29f665ea9ef1
74,,CP1q,na,CG,DHNU,2022-08-24,,2022-12-02 12:03:09,f,,1031905.0,d3b05bb6-d554-457d-9a60-28737c4a3c35,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1039848,963c3f65-a064-44ab-b818-29f665ea9ef1
75,,CP1q,na,CG,DHNU,2022-08-24,,2022-12-02 12:03:09,f,,1031905.0,fbd08746-fb00-4ab5-b4fa-076d4d00e895,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1044191,963c3f65-a064-44ab-b818-29f665ea9ef1
76,,CP1q,na,CG,DHNU,2022-08-24,,2022-12-02 12:03:09,f,,1031905.0,b62ec46a-3c80-488a-b158-60aec4fe4cd0,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1039848,963c3f65-a064-44ab-b818-29f665ea9ef1
77,,CP1q,na,CG,DHNU,2022-08-24,,2022-12-02 12:03:09,f,,1031905.0,acd958e2-3039-422c-9e51-28b8c89615ee,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1044191,963c3f65-a064-44ab-b818-29f665ea9ef1
78,,CP1q,na,CG,DHNU,2022-08-24,,2022-12-02 12:03:09,f,,1031905.0,c006f05e-6d52-4e04-a819-bdf5e6e2d42f,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1039848,963c3f65-a064-44ab-b818-29f665ea9ef1
79,,CP1q,na,CG,DHNU,2022-08-24,,2022-12-02 12:03:09,f,,1031905.0,e4e8703d-3d0e-4721-98b1-585dd5a4b219,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1044191,963c3f65-a064-44ab-b818-29f665ea9ef1
80,,CP1q,na,CG,DHNU,2022-12-04,,2023-02-16 14:19:54,f,,1031908.0,32cfee6c-dbda-4d75-986d-ce27968b2f8c,99dd660f-5fa6-4922-a96d-386a6e4d3341,1035969,963c3f65-a064-44ab-b818-29f665ea9ef1
81,,CP1q,na,CG,DHNU,2022-12-04,,2023-02-16 14:19:54,f,,1031908.0,9282cd04-21f0-4826-81eb-dd19e8c43713,99dd660f-5fa6-4922-a96d-386a6e4d3341,3369430,963c3f65-a064-44ab-b818-29f665ea9ef1
82,,CP1q,na,CG,DHNU,2022-12-04,,2023-02-16 14:19:54,f,,1031908.0,f65f27fd-1b86-4cf4-a1a3-cc9bd109fc20,99dd660f-5fa6-4922-a96d-386a6e4d3341,1044308,963c3f65-a064-44ab-b818-29f665ea9ef1
83,,CP1q,na,CG,DHNU,2022-12-04,,2023-02-16 14:19:54,f,,1031908.0,11a06b0b-8135-49f6-9882-bd0b5b1f304c,99dd660f-5fa6-4922-a96d-386a6e4d3341,1035969,963c3f65-a064-44ab-b818-29f665ea9ef1
84,,CP1q,na,CG,DHNU,2022-12-04,,2023-02-16 14:19:54,f,,1031908.0,c6a5cb70-4bd3-4f90-88a5-8397683517f6,99dd660f-5fa6-4922-a96d-386a6e4d3341,3369430,963c3f65-a064-44ab-b818-29f665ea9ef1
85,,CP1q,na,CG,DHNU,2022-12-04,,2023-02-16 14:19:54,f,,1031908.0,aeb4866c-90eb-4e44-96e9-1794dac3bb0e,99dd660f-5fa6-4922-a96d-386a6e4d3341,3369430,963c3f65-a064-44ab-b818-29f665ea9ef1
86,,CP1q,na,CG,DHNU,2022-12-04,,2023-02-16 14:19:54,f,,1031908.0,f784d0da-1a1f-4acc-b5fd-920bc89d4f07,99dd660f-5fa6-4922-a96d-386a6e4d3341,3369430,963c3f65-a064-44ab-b818-29f665ea9ef1
87,,CP1q,na,CG,DHNU,2022-12-04,,2023-02-16 14:19:54,f,,1031908.0,8e376f84-ba2a-42e1-a814-d9c263fb05c1,99dd660f-5fa6-4922-a96d-386a6e4d3341,1044308,963c3f65-a064-44ab-b818-29f665ea9ef1
88,,CP1q,na,CG,DHNU,2022-12-04,,2023-02-16 14:19:54,f,,1031908.0,7dba6a87-60fe-4e32-9da6-f359fa553cfd,99dd660f-5fa6-4922-a96d-386a6e4d3341,1035969,963c3f65-a064-44ab-b818-29f665ea9ef1
89,,CP1q,na,CG,DHNU,2022-12-04,,2023-02-16 14:19:54,f,,1031908.0,94ffc9bb-d200-499a-8c39-0a46399a43b7,99dd660f-5fa6-4922-a96d-386a6e4d3341,3369430,963c3f65-a064-44ab-b818-29f665ea9ef1
90,,CP1q,na,CG,DHNU,2022-12-04,,2023-02-16 14:19:54,f,,1031908.0,c832a5d2-fce9-43c8-a329-03fa9c052a5b,99dd660f-5fa6-4922-a96d-386a6e4d3341,1044308,963c3f65-a064-44ab-b818-29f665ea9ef1
91,,CP1q,na,CG,DHNU,2022-12-04,,2023-02-16 14:19:54,f,,1031908.0,3fcdbe4e-a86e-422e-95c6-c93bb03bb435,99dd660f-5fa6-4922-a96d-386a6e4d3341,1044308,963c3f65-a064-44ab-b818-29f665ea9ef1
92,,CP1q,na,CG,DHNU,2022-12-04,,2023-02-16 14:19:54,f,,1031908.0,6717a7ce-2c94-4e1d-9219-167ed6e74b8c,99dd660f-5fa6-4922-a96d-386a6e4d3341,3369430,963c3f65-a064-44ab-b818-29f665ea9ef1
93,,CP1q,na,CG,DHNU,2022-12-04,,2023-02-16 14:19:54,f,,1031908.0,2e02260b-1efd-41ab-ac01-4f5a7b3fb672,99dd660f-5fa6-4922-a96d-386a6e4d3341,1044308,963c3f65-a064-44ab-b818-29f665ea9ef1
94,,CP1q,na,CG,DHNU,2022-12-04,,2023-02-16 14:19:54,f,,1031908.0,b400ce6a-3d02-45f1-aa96-e1e9fffd2179,99dd660f-5fa6-4922-a96d-386a6e4d3341,3369430,963c3f65-a064-44ab-b818-29f665ea9ef1
95,,CP1q,na,CG,DHNU,2022-12-04,,2023-02-16 14:19:54,f,,1031908.0,1029b7c0-2710-48a6-a218-ce88416b09ad,99dd660f-5fa6-4922-a96d-386a6e4d3341,1035969,963c3f65-a064-44ab-b818-29f665ea9ef1
96,,CP1q,na,CG,DHNU,2022-12-04,,2023-02-16 14:19:54,f,,1031908.0,85325629-84a9-465f-824b-fac9381345de,99dd660f-5fa6-4922-a96d-386a6e4d3341,1044308,963c3f65-a064-44ab-b818-29f665ea9ef1
97,,CP1q,na,CG,DHNU,2022-12-04,,2023-02-16 14:19:54,f,,1031908.0,55c650d2-b4de-4477-9b89-c8e51f986be2,99dd660f-5fa6-4922-a96d-386a6e4d3341,1035969,963c3f65-a064-44ab-b818-29f665ea9ef1
98,,CP1q,na,CG,DHNU,2022-12-04,,2023-02-16 14:19:54,f,,1031908.0,df7648d0-12c3-453a-89b9-01adabd1b2a1,99dd660f-5fa6-4922-a96d-386a6e4d3341,3369430,963c3f65-a064-44ab-b818-29f665ea9ef1
99,,CP1q,na,CG,DHNU,2022-12-04,,2023-02-16 14:19:54,f,,1031908.0,434cedb2-033b-499a-8d9f-5f8ca983df33,99dd660f-5fa6-4922-a96d-386a6e4d3341,1044308,963c3f65-a064-44ab-b818-29f665ea9ef1
100,,CP1q,na,CG,DHNU,2022-12-04,,2023-02-16 14:19:54,f,,1031908.0,f1a096ab-7446-42e8-9e2f-f4bec9f46ae7,99dd660f-5fa6-4922-a96d-386a6e4d3341,1035969,963c3f65-a064-44ab-b818-29f665ea9ef1
101,,CP1q,na,CG,DHNU,2022-12-04,,2023-02-16 14:19:54,f,,1031908.0,304f98bc-725d-4aeb-a9ce-e714befa8a92,99dd660f-5fa6-4922-a96d-386a6e4d3341,3369430,963c3f65-a064-44ab-b818-29f665ea9ef1
102,,CP1q,na,CG,DHNU,2022-12-04,,2023-02-16 14:19:54,f,,1031908.0,ad5db30a-a52c-495f-8b32-5a030153bd70,99dd660f-5fa6-4922-a96d-386a6e4d3341,1044308,963c3f65-a064-44ab-b818-29f665ea9ef1
103,,CP1q,na,CG,DHNU,2022-12-18,,2023-02-13 13:45:03,f,,1031932.0,ee66ffc6-245b-447d-8b86-770a99197c38,848647ba-7db1-46e2-a401-6d5cedfb0426,1037245,963c3f65-a064-44ab-b818-29f665ea9ef1
